song_name,class,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
One Mic - Nas.mp3,angry,92.28515625,104617,1307.7125,0.4272995923,0.3000406587,0.0900243968,0.482651002,0.2780170855,0.0772934998,0.2533615372,0.13835196,0.0191412648,6.9328805676,74.5862831655,5563.1136364451,1.6389135944,45.6285216561,2081.9619885211,0.0163788334,4.2681126489,18.2167855839,0.1455148309,0.1070877016,0.0114677753,2934.6042570893,1347.8081788864,1816586.88707296,2857.113512783,682.563084237,465892.363963159,20.3059545153,6.9276996138,47.9930219394,6396.3446555123,2454.5475223346,6024803.53939865,1.6919001704,2.6328242665,6.9317636182,0.0286468765,0.0761635135,0.0058008808,0.1332355889,0.1015215834,0.0103066319,8.60770740018779E-07,0.1060316786,0.0112427175,-8.86182624526555E-06,0.1181451157,0.0139582688,7.1993469388,2.9719408087,8.8324321702
Pages in Blood - Vinnie Paz.mp3,angry,86.1328125,104023,1253.2891566265,0.4693499547,0.2902441026,0.0842416391,0.5420643403,0.2726873273,0.0743583785,0.2611155434,0.1230934861,0.0151520063,21.4760814473,189.6806882019,35978.7634767608,4.4723544136,26.2281770802,687.9172729492,0.0140014994,3.3757886013,11.3959486809,0.2885004878,0.1287207007,0.0165690202,2651.576545909,865.2686990472,748689.921550869,2493.5572462825,388.7124725665,151097.386328798,20.5029340242,7.8718777792,61.9664597705,5404.8048178847,1571.1610475091,2468547.03720995,3.4353261194,4.0340481795,16.2735447142,0.0104531249,0.0530946474,0.0028190416,0.1202460605,0.0743655139,0.0055302297,2.5000761525007E-05,0.202445358,0.0409841202,-0.0002112936,0.1918755621,0.0368162319,3.7209977324,2.0135848108,4.0545237904
Paparazzi - Xzibit.mp3,angry,92.28515625,115795,1346.4534883721,0.3555911608,0.307283555,0.0944231832,0.4715617911,0.2792383409,0.077974051,0.2517484866,0.1412658233,0.0199560328,4.9567203613,39.1257683924,1530.8257522936,-3.4977289749,47.1079027891,2219.1545051916,0.0103335747,3.2276373722,10.4176430063,0.1328809559,0.0623442158,0.0038868014,1997.4467845382,825.6167785749,681643.065064469,2222.8867489253,504.9732975079,254998.031195954,21.2471015313,7.0290737241,49.4078774188,4261.2158996771,1667.1929398887,2779532.29881473,1.3695950249,1.6601940421,2.7562442573,0.0067409859,0.0759043295,0.0057614672,0.0695129961,0.048025712,0.002306469,-5.02286729897605E-06,0.1137336493,0.0129353432,-3.59468176611699E-05,0.0715115741,0.0051139053,13.2156371882,4.4205346565,19.5411266494
Hell 4 A Hustler - 2Pac.mp3,angry,83.3543346774,106058,1277.8072289157,0.4359760242,0.303499061,0.0921116801,0.5392618095,0.2721836888,0.0740839605,0.2639614319,0.1168661448,0.0136576958,14.2241837623,94.5399680205,8937.8055533184,5.464722274,35.8289942215,1283.7168269265,0.0113674184,3.8415124679,14.757218041,0.2324557453,0.1012957394,0.0102608269,2730.9150833431,1114.0389800912,1241082.84916269,2832.136061466,540.5317112386,292174.530854495,19.2471760961,6.5467429859,42.8598437228,6037.9634892608,2140.0738747429,4579916.18935708,2.6182271152,3.4197854677,11.6949326448,0.005309337,0.0575714927,0.0033144768,0.1118763076,0.0825867067,0.0068205641,2.82002201856812E-05,0.1475036442,0.0217573252,-5.65234731766395E-05,0.1554605812,0.024167994,2.7654965986,1.4873083335,2.2120860789
Here Comes the Boom - EbGb.mp3,angry,172.265625,219083,1273.738372093,0.3288856272,0.3203712268,0.102637723,0.4014315445,0.2991398428,0.0894846455,0.2337594698,0.1693807652,0.0286898436,9.7970862992,127.6466610251,16293.6700708494,-1.2073183484,47.3861503266,2245.4472427748,0.0059802429,3.7410893329,13.9957493966,0.1772335172,0.1113931686,0.0124084381,2280.1439902674,1300.8676443243,1692256.62804973,2273.2806662612,673.9506448715,454209.471722703,21.5544380419,7.6964880233,59.2359278931,4438.1314965594,2532.8208907417,6415181.6645776,1.599756086,2.0992684168,4.4069278858,0.0135898872,0.0845889437,0.0071552894,0.1048912781,0.0891079546,0.0079402276,-9.30932874325663E-05,0.1430276036,0.0204568971,0.0005660708,0.118385531,0.0140151344,2.4856961451,1.5513375776,2.4066482798
Hip Hop Police - Main - Chamillionaire.mp3,angry,99.3840144231,123038,1268.4329896907,0.4973290116,0.2874445388,0.0826243629,0.5293576486,0.2747671428,0.0754969827,0.2623831165,0.1203679089,0.0144884335,6.3406191815,56.2799119234,3167.428486103,0.187091511,34.8303601198,1213.1539860765,0.0091981176,3.8446719022,14.7815020356,0.1496035755,0.0895535797,0.0080198441,2867.8887328195,1159.3361795609,1344060.37723882,2573.0791803889,588.0204878111,345768.094085634,20.7168713987,9.0240988217,81.4343595446,5883.0310927825,2053.4243536164,4216551.5760248,1.9401804721,2.607656298,6.7998713687,0.0094957018,0.0616310504,0.0037983864,0.1632552486,0.1115752482,0.012449036,-4.10745042245253E-06,0.0872519314,0.0076128989,-3.77358519472182E-05,0.1242904514,0.0154481158,11.9965895692,4.4335417636,19.6562925698
Hit 'em Up - 2Pac.mp3,angry,89.1029094828,113005,1284.1477272727,0.4450427686,0.2945084279,0.0867352141,0.4566903989,0.2803076605,0.0785723846,0.2432836847,0.1553910618,0.0241463821,13.7040931533,102.2732970847,10459.8272965833,4.9914391215,34.9584265254,1222.0915851305,0.0090470284,2.9114997498,8.4768307931,0.2263007909,0.1075301394,0.0115627302,2415.087116985,967.5878177648,936226.185086937,2495.8816691736,534.713009635,285918.002672908,19.5088096503,6.9040925896,47.666494486,5136.7397721707,1829.8504115686,3348352.52871757,2.8362500636,3.4768576052,12.0885388066,0.0123908325,0.0696592032,0.0048524046,0.1047276358,0.0685888806,0.0047044345,-3.46995475410949E-05,0.1784035712,0.0318278335,-0.0004664866,0.1165725142,0.0135891512,2.8165804989,1.6885250231,2.8511167537
Hollow Points (feat Planetary Demoz Vinnie Paz & Doap Nixon) - Jedi Mind Tricks.mp3,angry,161.4990234375,201270,1281.974522293,0.4447504198,0.286872548,0.0822958588,0.3830399026,0.2831577164,0.0801782924,0.2223773095,0.1840697301,0.0338816655,9.9974447469,118.8741793035,14131.0705050859,1.813878457,51.7003870302,2672.930019077,0.0102002295,2.8717136063,8.2467390364,0.1577730626,0.1499556452,0.022486696,2419.5746894178,1158.9436429683,1343150.36757654,2555.9857474554,404.3970764937,163536.995476614,22.5792873493,12.1302194157,147.1422230728,5257.6015413361,1862.6218407255,3469360.12154779,1.5835051119,2.7110023189,7.3495335729,0.0565321778,0.0863184315,0.0074508716,0.1038474446,0.0898233431,0.008068233,-8.410574082518E-06,0.1632415503,0.0266478062,0.0001676336,0.1061921939,0.0112767816,3.831292517,2.344951019,5.4987952814
How We Do - The Game.mp3,angry,99.3840144231,121617,1266.84375,0.4771719299,0.3143962137,0.0988449792,0.5244911669,0.2911562117,0.0847719396,0.2587294514,0.1280328252,0.0163924043,13.9948191983,193.7806982201,37550.9590026507,0.2772705116,50.8661335105,2587.3635383046,0.0065983916,5.4449030188,29.6469688845,0.1962421983,0.1521739066,0.0231568962,2482.9995748637,1377.6798704443,1898001.82542751,2345.0644588209,616.2499268909,379763.972393033,21.6685006184,9.3646263872,87.6962273724,4892.4954157496,2493.6876908095,6218478.2992948,1.7016682989,2.5882044528,6.6988022896,0.0021497611,0.0600185902,0.0036022312,0.1410981642,0.1156903404,0.0133842549,-2.19791127165081E-05,0.1567368805,0.0245664511,-0.0003345557,0.1459159553,0.0212914664,2.8351564626,1.5901329431,2.5285227767
I Against I - Jedi Mind Tricks.mp3,angry,184.5703125,218690,1410.9032258065,0.3934837369,0.3046249659,0.0927963699,0.5196802097,0.2795265343,0.0781350834,0.2599877262,0.125458023,0.0157397155,11.7197081404,87.4104641559,7640.5892439441,0.6548162782,49.4844240732,2448.7082258592,0.0066821811,3.8445733646,14.7807443556,0.205687359,0.0932638869,0.0086981524,1699.9506331166,1044.7606777862,1091524.87384826,1967.8664578517,732.6535367843,536781.204962553,21.6586437542,7.4840134652,56.0104575473,3443.2333459057,2309.4697238811,5333650.40552345,2.1966689524,2.826838501,7.9910159106,-0.0012653245,0.072851752,0.0053073778,0.0771359659,0.0608604616,0.0037039958,0.0023706995,0.1565650702,0.0245126206,1.03947886600508E-05,0.1301194876,0.0169310812,5.0747210884,3.8489235661,14.8142126177
I Came To Kill - Xzibit.mp3,angry,80.7495117188,96284,1395.4202898551,0.4865944851,0.3035143176,0.092120941,0.5716502132,0.2631889018,0.069268398,0.2711976283,0.0989200673,0.0097851797,3.5005488218,27.9920423513,783.5544349982,-2.9923093382,57.0144731349,3250.6501468448,0.0141152058,2.6078568509,6.8009173547,0.1049044728,0.0687566325,0.0047274749,2989.0836783345,1110.1018022844,1232326.01143498,2591.4063473835,361.7767354063,130882.406281207,18.6398760222,8.3331483739,69.4413618217,5921.4266939429,1507.9473610381,2273905.24366166,1.3050057929,1.8021986915,3.2479201238,0.0061954073,0.0616059157,0.0037952889,0.1654969207,0.1296525807,0.0168097917,-1.65762071446807E-06,0.08565671,0.0073370719,-7.60468246880919E-05,0.0578851067,0.0033506856,9.2995918367,1.689377371,2.8539959017
I Need A Doctor - Dr Dre.mp3,angry,151.9990808824,192561,1266.8486842105,0.3176945528,0.3108940313,0.0966550987,0.4905144815,0.2895148284,0.0838188359,0.2530323966,0.1389530123,0.0193079396,9.3986919147,61.6033607327,3794.9740535643,-7.5277283634,60.5528644026,3666.6493873607,0.0125889301,2.9199732055,8.5262435211,0.1565202773,0.1384557486,0.0191699937,2133.4896641911,817.1321188058,667704.899583974,2178.6504024203,550.785764803,303364.958709578,23.0305085684,8.0533206684,64.8559737876,3979.7801014809,1687.1459110396,2846461.32513748,2.1776631582,3.7269817665,13.8903930877,0.0019826142,0.0884838315,0.0078293884,0.1068718027,0.0617346969,0.0038111728,2.52980817094794E-06,0.1280470192,0.0163960382,5.87175009059138E-06,0.1103704497,0.0121816359,3.8115555556,2.0955320822,4.3912547076
I'll Still Kill - 50 Cent.mp3,angry,89.1029094828,109460,1272.7906976744,0.4772640116,0.2995459384,0.0897277692,0.5266552744,0.2708234302,0.0733453304,0.2615669309,0.1221313801,0.014916074,19.806771752,201.9219889592,40772.4896252559,3.9064347758,31.6380982233,1000.9692591856,0.0196428721,3.6515174638,13.3335797887,0.2615219057,0.1476653069,0.0218050424,2308.358176624,839.4309148517,704644.260808728,2323.5276288757,419.5874783347,176053.651975258,19.7302731444,7.2993909869,53.2811087794,4655.2676835665,1564.2104444023,2446754.31437709,3.0975681724,3.7914733198,14.3752699346,0.0004915022,0.0565239149,0.003194953,0.1103659237,0.0726645413,0.0052801356,-0.0001008053,0.2048208117,0.0419515669,-0.0006016679,0.1494616121,0.0223387741,5.7585487528,4.2347875705,17.9334257672
I'm Supposed To Die Tonight - 50 Cent.mp3,angry,161.4990234375,203458,1321.1558441559,0.5016536046,0.2912101478,0.0848033502,0.4647565159,0.3025813037,0.0915554454,0.2477112622,0.1482311165,0.0219724639,20.5323198735,176.9770062406,31320.8607378848,7.816143442,37.5683079201,1411.3777599776,0.0117363612,4.2081397659,17.7084402894,0.2813883424,0.1109505743,0.0123100299,2347.7433367184,1176.4690155255,1384079.34449152,2604.2532234378,520.8942788034,271330.849690071,19.2269440584,6.9598670268,48.4397490305,5173.8853808896,2221.0746944991,4933172.79854428,2.7027334591,3.4160525124,11.6694147676,0.0101713274,0.0779493219,0.0060760968,0.0786045889,0.077788124,0.0060509922,-1.27989005704876E-05,0.2263136059,0.0512178466,-0.0003653461,0.1433651596,0.0205535684,4.0170521542,1.2362745218,1.5283746933
Ill Mind of Hopsin 5 - Hopsin.mp3,angry,99.3840144231,126174,1274.4848484849,0.4162638695,0.299555261,0.0897333544,0.4521279294,0.2987168091,0.0892317321,0.2390298062,0.1618582252,0.0261980851,7.5624655658,63.8251391454,4073.6483869343,2.9845718017,40.5361888702,1643.1826081195,0.0050408044,3.2731880679,10.713760128,0.1614097208,0.0929646567,0.0086424276,2168.2436963909,823.3704587758,677938.912384594,2213.6955221658,413.9226289785,171331.942780501,22.0963978788,8.7383242769,76.3583111684,4402.148380811,1480.3545146364,2191449.48900438,2.0373417862,2.757030428,7.601216781,-0.0176823612,0.0801952155,0.0064312726,0.0991209048,0.0623433413,0.0038866922,4.89661397296004E-05,0.0966848359,0.0093479576,0.0004212681,0.1210499331,0.0146530867,7.2585578231,3.1593596264,9.9815532486
Sing For The Moment - Eminem.mp3,angry,161.4990234375,208872,1281.4233128834,0.3993780387,0.2996444131,0.0897867743,0.3850448385,0.2855701872,0.0815503318,0.2250984985,0.1807318436,0.0326639993,12.2734742999,87.5068788757,7657.4538505751,3.9621610338,32.7650165195,1073.546307524,0.0114339922,3.1500874616,9.9230510157,0.2116075158,0.1000797674,0.0100159599,2293.9082649593,746.0084865635,556528.662024727,2509.2486282085,458.6695730527,210377.777244354,21.0001880041,7.4414889432,55.3757576915,5042.64867446,1593.4939051243,2539222.82566817,2.4567296575,3.2760575586,10.7325531274,-0.0022919872,0.0922387416,0.0085079854,0.0859522391,0.0477085442,0.0022761052,2.35901679843664E-05,0.1700245589,0.0289083496,-0.0002246791,0.1165048927,0.0135733904,4.508154195,2.637855066,6.9582793494
Soldier - Eminem.mp3,angry,123.046875,159488,1286.1935483871,0.4986457028,0.2733019492,0.0746939554,0.4773661933,0.276080553,0.0762204717,0.245685719,0.1515647084,0.0229718608,32.7321177555,206.55885563,42666.560839176,8.7740552153,28.261405283,798.7070285683,0.0131679845,3.3658034632,11.3286329531,0.3707574308,0.1298383623,0.0168580022,2695.0531211962,1098.1965976603,1206035.76711273,2700.2415651467,530.4857725132,281415.154838973,19.3284240329,7.6517891277,58.5498768544,5705.9946632976,2055.3752084571,4224567.24754003,4.7352831037,5.779873256,33.4069348551,0.0156112962,0.0748538903,0.0056031049,0.1191154929,0.0743111218,0.0055221428,-1.73246507984004E-06,0.228464663,0.0521961041,-0.0017563078,0.232723549,0.0541602522,2.0596099773,1.0141060993,1.0284111806
Spaz Out (feat Apathy King Magnetic Esoteric & Celph Titled) - Jedi Mind Tricks.mp3,angry,99.3840144231,126793,1280.7373737374,0.4227981144,0.3017783354,0.0910701637,0.5469457658,0.2693226534,0.0725346916,0.2634784073,0.117951101,0.0139124622,15.3133496676,127.4648921303,16247.2987257844,-0.9118466921,42.7752538753,1829.7223440973,0.0099750713,2.2311763229,4.9781477838,0.2101840526,0.1595952809,0.0254706517,2408.3984193641,965.8114666449,932791.789102808,2356.9962362202,651.8595748753,424920.905356648,19.7783198274,8.3039332628,68.9553076326,5045.431990963,1907.5840563003,3638876.93185098,2.6432324349,3.8241859305,14.6243980311,0.0096503739,0.0649766665,0.0042219672,0.1093744331,0.0706300843,0.0049886088,0.0023652923,0.1806302816,0.0326272994,0.0001758334,0.1288040727,0.0165904891,7.1238820862,4.3613516099,19.021387865
Spread It Out - Xzibit.mp3,angry,95.703125,121477,1292.3085106383,0.4577296501,0.3159426673,0.099819769,0.5229019189,0.2898704177,0.0840248591,0.2599679015,0.1254990978,0.0157500235,19.6194242996,161.2328729574,25996.0393220931,4.1465591712,29.0503761622,843.9243551643,0.0134696352,2.7781429551,7.7180782791,0.2726956308,0.1131241247,0.0127970679,2665.3739136905,729.9857206902,532879.152411565,2683.7623979265,305.3591108513,93244.1865799239,20.1553508651,7.1849671346,51.6237527248,5727.902864155,1302.0768117923,1695404.02380717,2.9787223882,3.5612756999,12.6826846109,-0.0123291762,0.0677260927,0.0045868236,0.1011086101,0.0704047515,0.004956829,-5.75741023567389E-06,0.2229844183,0.0497220494,0.0005011211,0.1297912896,0.0168457776,9.250829932,3.7218798775,13.8523898223
State Of Emergency - The Game.mp3,angry,123.046875,153586,1448.9245283019,0.4522692006,0.2986881183,0.089214592,0.4563257045,0.2952650389,0.0871814432,0.2427817721,0.1561740838,0.0243903445,5.7863878888,48.2189023989,2325.0625485521,1.310125356,33.406271205,1115.9789558245,0.0119756493,3.3464756944,11.1988995735,0.1519495249,0.0684182122,0.0046810522,2892.9298740726,1038.8364628034,1079181.19644982,2658.0580273459,455.9140338416,207857.606253762,19.3371975332,7.1250869844,50.7668645346,6006.58867898,1743.1795632707,3038674.98980445,1.9073011239,2.4145987233,5.8302869945,-0.0261124056,0.0809894185,0.0065592859,0.1394203588,0.0946375975,0.0089562749,-4.7124572120083E-06,0.1115357205,0.0124402177,4.45218502136413E-05,0.0961646885,0.0092476467,9.693170068,3.6665512382,13.443597982
State Of Hip Hop Vs Xzibit - Xzibit.mp3,angry,80.7495117188,103080,1288.5,0.5197299385,0.2912533548,0.0848285167,0.4533542096,0.2983550772,0.0890157521,0.2429358061,0.155934369,0.0243155274,3.0005049779,31.8335192252,1013.3729462619,0.7735290752,42.987951258,1847.9639533577,0.0166862072,2.9777231691,8.8668352718,0.0976765752,0.060714256,0.0036862211,3089.0928936865,666.3960995507,444083.761496441,2903.6716191576,374.5322465522,140274.403707426,18.9022869951,7.276875485,52.9529168236,6675.0929699594,1205.4559451539,1453124.03570683,0.91230492,1.1984310196,1.4362369086,-9.00748786766482E-05,0.0782806025,0.0061278527,0.11465199,0.0779714901,0.0060795533,9.64914306678111E-07,0.0956056193,0.0091404347,4.99754751217552E-05,0.0448522232,0.002011722,2.5193650794,2.1056479152,4.4337531428
Stomp - Young Buck.mp3,angry,161.4990234375,199594,1271.2993630573,0.41889793,0.3098943762,0.0960345244,0.4818437222,0.2775644806,0.0770420409,0.255275021,0.1347887123,0.018167997,9.2283202865,71.2293749279,5073.6238526212,4.7201597639,34.3667518119,1181.0736301008,0.0140410679,3.1906368198,10.180163316,0.1877980381,0.0754037499,0.0056857252,2148.5153639293,629.552626382,396336.509384498,2412.9726031636,403.1532766989,162532.564513076,23.7701766628,15.3772346387,236.4593451342,4925.8660472953,1474.8766509539,2175261.13552901,2.2868521858,2.7454412446,7.5374476278,0.0234547626,0.0656061594,0.0043041682,0.0791467247,0.0392421323,0.0015399449,-0.000010145,0.123748146,0.015313603,-4.81908500660211E-05,0.1215418428,0.0147724189,2.2999365079,1.2461454383,1.5528784534
Straight Out the Gate - Tech N9ne.mp3,angry,107.666015625,138040,1278.1481481482,0.4309241595,0.2898350098,0.0840043329,0.4304543287,0.2863135824,0.0819754674,0.2368711985,0.1650011171,0.0272253687,11.54033885,112.1422498567,12575.8842029146,3.9521088436,29.0687656164,844.993134463,0.0093475545,2.3564889919,5.5530403687,0.1977563351,0.1107816994,0.0122725843,2468.5680347114,816.502880072,666676.95316587,2638.0988209452,426.3352282591,181761.726854744,19.5112101143,6.4552095932,41.669730892,5371.8508504862,1712.0174153201,2931003.63035913,2.3766303867,2.8918002319,8.3625085814,-0.003828544,0.0845187831,0.0071434247,0.1027803687,0.0665416486,0.004427791,0.000029855,0.176306203,0.0310838763,7.7030090324115E-05,0.0973682851,0.0094805826,4.9771972789,2.9638093737,8.7841660036
Straight Outta Compton - Extended Mix  Edit - NWA.mp3,angry,103.359375,128036,1267.6831683168,0.4542183443,0.2977472455,0.0886534222,0.5372976563,0.2757568654,0.0760418488,0.2628969882,0.1192413809,0.0142185069,11.9568388869,92.448373403,8546.7017448612,3.7629877959,33.9541025928,1152.8810828805,0.0035743831,2.8405932724,8.068970139,0.2117325664,0.1006382406,0.0101280548,2663.5890420455,725.335106016,526111.016019287,2549.6916073043,352.3679644595,124163.182377346,19.3048593416,6.9650115728,48.5113862086,5537.9665126742,1283.2687122584,1646778.58786125,2.7117157594,3.3329767827,11.1087342341,-0.0035647549,0.0551652065,0.0030432,0.1183354522,0.0675613562,0.0045645369,9.2841492005391E-07,0.1586277932,0.0251627788,-9.02085446341516E-08,0.1225356311,0.01501498,2.1931247166,1.1897020839,1.4153910485
Strike Back - Vinnie Paz.mp3,angry,184.5703125,243384,1308.5161290323,0.4043876428,0.3018456188,0.0911107776,0.4967389524,0.2805919617,0.078731849,0.2561260574,0.1331644699,0.017732776,7.2938519831,80.7400871801,6518.9616778481,-1.0953332935,43.0541643181,1853.6610651309,0.0143942445,3.8352645378,14.7092540749,0.1482320428,0.1025183871,0.010510019,2170.1685477254,827.6821973488,685057.819808145,2352.9144559783,490.6689956024,240756.063245471,21.9752174603,7.6497090808,58.5180490211,4656.2635108782,1789.1743475039,3201144.84576586,1.745850168,2.5343577882,6.4229693984,0.0047712356,0.074255705,0.0055139097,0.0933091485,0.0526842187,0.0027756269,7.1139152169053E-06,0.1065789163,0.0113590648,-0.000001282,0.1087940559,0.011836146,5.0085442177,2.7099796089,7.3439894806
